,fsq_id,categories,geocodes,location,name
324,4f19a7b3e4b088d4a00fcc4f,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.509793, 'longitude': -0.125622}, 'roof': {'latitude': 51.509793, 'longitude': -0.125622}}","{'address': '51-52 Chandos Pl', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': '51-52 Chandos Pl, London, Greater London, WC2N 4HS', 'locality': 'London', 'neighborhood': ['Strand'], 'post_town': 'London', 'postcode': 'WC2N 4HS', 'region': 'Greater London'}",The Marquis
325,4acf80bcf964a52026d420e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13025, 'name': 'Wine Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}}, {'id': 13352, 'name': 'Thai Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/thai_', 'suffix': '.png'}}]","{'main': {'latitude': 51.510003, 'longitude': -0.125769}, 'roof': {'latitude': 51.510003, 'longitude': -0.125769}}","{'address': '4 Bedfordbury', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '4 Bedfordbury, London, Greater London, WC2N 4BP', 'locality': 'London', 'neighborhood': ['Covent Garden'], 'post_town': 'London', 'postcode': 'WC2N 4BP', 'region': 'Greater London'}",The Lemon Tree
326,4fac0383e4b05cb200c3fda4,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.511043, 'longitude': -0.125503}, 'roof': {'latitude': 51.511043, 'longitude': -0.125503}}","{'address': '14 New Row', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '14 New Row, Covent Garden, Greater London, WC2N 4LF', 'locality': 'London', 'neighborhood': ['Covent Garden'], 'post_town': 'London', 'postcode': 'WC2N 4LF', 'region': 'Greater London'}",The White Swan
327,4b3e7ca8f964a520de9d25e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.508207, 'longitude': -0.123656}, 'roof': {'latitude': 51.508207, 'longitude': -0.123656}}","{'address': '27 Villiers St', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '27 Villiers St, Charing Cross, Greater London, WC2N 6ND', 'locality': 'Charing Cross', 'neighborhood': ['Charing Cross'], 'post_town': 'London', 'postcode': 'WC2N 6ND', 'region': 'Greater London'}",The Princess of Wales
328,4b083cdbf964a520000723e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.506535, 'longitude': -0.127053}, 'roof': {'latitude': 51.506535, 'longitude': -0.127053}}","{'address': '33 Whitehall', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '33 Whitehall, Charing Cross, Greater London, SW1A 2BX', 'locality': 'Charing Cross', 'neighborhood': ['Westminster'], 'post_town': 'London', 'postcode': 'SW1A 2BX', 'region': 'Greater London'}",Silver Cross
329,4aef2314f964a520f0d521e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]","{'main': {'latitude': 51.508844, 'longitude': -0.123909}, 'roof': {'latitude': 51.508844, 'longitude': -0.123909}}","{'address': '28 John Adam St', 'admin_region': 'England', 'country': 'GB', 'cross_street': 'Charing Cross', 'formatted_address': '28 John Adam St (Charing Cross), Charing Cross, Greater London, WC2N 6HL', 'locality': 'Charing Cross', 'neighborhood': ['Charing Cross'], 'post_town': 'London', 'postcode': 'WC2N 6HL', 'region': 'Greater London'}",Theodore Bullfrog
330,4ae9aca2f964a5209fb521e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.506462, 'longitude': -0.127464}, 'roof': {'latitude': 51.506462, 'longitude': -0.127464}}","{'address': '16-18 Whitehall', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '16-18 Whitehall, London, Greater London, SW1A 2DY', 'locality': 'London', 'neighborhood': ['Westminster'], 'post_town': 'London', 'postcode': 'SW1A 2DY', 'region': 'Greater London'}",The Lord Moon of the Mall
331,4ad0fbbdf964a520b5db20e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.511006, 'longitude': -0.122778}, 'roof': {'latitude': 51.511006, 'longitude': -0.122778}}","{'address': '41 Maiden Lane', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '41 Maiden Lane, London, Greater London, WC2E 7LJ', 'locality': 'London', 'neighborhood': ['Covent Garden'], 'post_town': 'London', 'postcode': 'WC2E 7LJ', 'region': 'Greater London'}",Maple Leaf
332,618d37ec82095024932e3909,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.506508, 'longitude': -0.127361}}","{'address': '16-18 Whitehall', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': '16-18 Whitehall, City of Westminster, Greater London, SW1A 2DY', 'locality': 'City of Westminster', 'post_town': 'London', 'postcode': 'SW1A 2DY', 'region': 'Greater London'}",Horse and Guardsman
333,4b8d5733f964a520b0f532e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]","{'main': {'latitude': 51.511597, 'longitude': -0.122877}, 'roof': {'latitude': 51.511597, 'longitude': -0.122877}}","{'address': 'Covent Garden', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': 'Covent Garden, London, Greater London, WC2 E 7', 'locality': 'London', 'post_town': 'London', 'postcode': 'WC2 E 7', 'region': 'Greater London'}",Courage & Co
334,4da98bf3cda1652a2b75abef,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]","{'main': {'latitude': 51.481603, 'longitude': 0.036499}, 'roof': {'latitude': 51.481603, 'longitude': 0.036499}}","{'address': '6 The Village', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': '6 The Village, Greenwich, Greater London, SE7 8UD', 'locality': 'London', 'neighborhood': ['Charlton'], 'post_town': 'London', 'postcode': 'SE7 8UD', 'region': 'Greater London'}",Bugle Horn
335,4b817c4df964a52068a930e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13027, 'name': 'Bistro', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.483414, 'longitude': -0.170481}, 'roof': {'latitude': 51.483414, 'longitude': -0.170481}}","{'address': '1 Lawrence St', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': '1 Lawrence St, Kensington, Greater London, SW3 5NB', 'locality': 'Kensington', 'neighborhood': ['Chelsea'], 'post_town': 'London', 'postcode': 'SW3 5NB', 'region': 'Greater London'}",The Cross Keys
336,4b3b5363f964a5207e7225e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}, {'id': 13142, 'name': 'English Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.488749, 'longitude': -0.16285}, 'roof': {'latitude': 51.488749, 'longitude': -0.16285}}","{'address': '23 Smith St', 'admin_region': 'England', 'country': 'GB', 'cross_street': 'Woodfall St', 'formatted_address': '23 Smith St (Woodfall St), London, Greater London, SW3 4EE', 'locality': 'London', 'neighborhood': ['Chelsea'], 'post_town': 'London', 'postcode': 'SW3 4EE', 'region': 'Greater London'}",The Phoenix
337,4dd56b1d6365d68ffa75f789,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}]","{'main': {'latitude': 51.486266, 'longitude': -0.162709}, 'roof': {'latitude': 51.486266, 'longitude': -0.162709}}","{'address': '6 Christchurch Terrace', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '6 Christchurch Terrace, Chelsea, Greater London, SW3 4AJ', 'locality': 'Chelsea', 'neighborhood': ['Chelsea'], 'post_town': 'London', 'postcode': 'SW3 4AJ', 'region': 'Greater London'}",The Surprise
338,4b55f12cf964a520d1f727e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.486207, 'longitude': -0.165124}, 'roof': {'latitude': 51.486207, 'longitude': -0.165124}}","{'address': '87 Flood St', 'admin_region': 'England', 'country': 'GB', 'cross_street': 'Redesdale St', 'formatted_address': '87 Flood St (Redesdale St), Chelsea, Greater London, SW3 5TB', 'locality': 'Chelsea', 'neighborhood': ['Chelsea'], 'post_town': 'London', 'postcode': 'SW3 5TB', 'region': 'Greater London'}",Coopers Arms
339,4bc22283abf49521cf06c293,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]","{'main': {'latitude': 51.488642, 'longitude': -0.169781}, 'roof': {'latitude': 51.488642, 'longitude': -0.169781}}","{'address': 'Sydney St', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': 'Sydney St, Chelsea, Greater London,  Sw3', 'locality': 'Chelsea', 'postcode': ' Sw3', 'region': 'Greater London'}",The Sydney Arms
340,4ac518c4f964a5207aa420e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}, {'id': 13148, 'name': 'French Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]","{'main': {'latitude': 51.484409, 'longitude': -0.172349}, 'roof': {'latitude': 51.484409, 'longitude': -0.172349}}","{'address': '35 Old Church St', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': '35 Old Church St, London, Greater London, SW3 5BS', 'locality': 'London', 'neighborhood': ['Chelsea'], 'post_town': 'London', 'postcode': 'SW3 5BS', 'region': 'Greater London'}",The Pig's Ear
341,4ac518bcf964a52094a220e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.488446, 'longitude': -0.165872}, 'roof': {'latitude': 51.488446, 'longitude': -0.165872}}","{'address': ""119 King's Rd"", 'admin_region': 'England', 'country': 'GB', 'cross_street': 'Godfrey St', 'formatted_address': ""119 King's Rd (Godfrey St), Chelsea, Greater London, SW3 4PL"", 'locality': 'Chelsea', 'neighborhood': ['Chelsea'], 'post_town': 'London', 'postcode': 'SW3 4PL', 'region': 'Greater London'}",Chelsea Potter
342,4bf80ae5508c0f4787333e31,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13027, 'name': 'Bistro', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.49005, 'longitude': -0.173229}, 'roof': {'latitude': 51.49005, 'longitude': -0.173229}}","{'address': '153 Dovehouse St', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': '153 Dovehouse St, London, SW3 6LB', 'locality': 'London', 'neighborhood': ['Chelsea'], 'post_town': 'London', 'postcode': 'SW3 6LB'}",The Crown
343,4ad785bbf964a520bf0b21e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.512129, 'longitude': -0.131253}, 'roof': {'latitude': 51.512129, 'longitude': -0.131253}}","{'address': '11 Macclesfield St', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '11 Macclesfield St, Soho, Greater London, W1D 5BW', 'locality': 'Soho', 'neighborhood': ['West Central'], 'post_town': 'London', 'postcode': 'W1D 5BW', 'region': 'Greater London'}",De Hems Dutch Cafe Bar
344,4adf266af964a520df7721e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.51078, 'longitude': -0.132348}, 'roof': {'latitude': 51.51078, 'longitude': -0.132348}}","{'address': '14-16 Rupert St', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '14-16 Rupert St, London, Greater London, W1D 6DD', 'locality': 'London', 'neighborhood': ['Soho'], 'post_town': 'London', 'postcode': 'W1D 6DD', 'region': 'Greater London'}",Waxy O'Connor's
345,4ac518d7f964a52057a820e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13152, 'name': 'Brasserie', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}, {'id': 13310, 'name': 'Modern European Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.512702, 'longitude': -0.131729}, 'roof': {'latitude': 51.512702, 'longitude': -0.131729}}","{'address': '49 Dean St', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '49 Dean St, London, Greater London, W1D 5BG', 'locality': 'London', 'neighborhood': ['Soho'], 'post_town': 'London', 'postcode': 'W1D 5BG', 'region': 'Greater London'}",The French House
346,4b2a956af964a520ceab24e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.511228, 'longitude': -0.134365}, 'roof': {'latitude': 51.511228, 'longitude': -0.134365}}","{'address': '37 Great Windmill St', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '37 Great Windmill St, Soho, Greater London, W1D 7LU', 'locality': 'Soho', 'neighborhood': ['Soho'], 'post_town': 'London', 'postcode': 'W1D 7LU', 'region': 'Greater London'}",The Lyric
347,4ad26ce6f964a52091e120e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13025, 'name': 'Wine Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.511277, 'longitude': -0.132138}, 'roof': {'latitude': 51.511277, 'longitude': -0.132138}}","{'address': '33-37 Wardour St', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '33-37 Wardour St, Soho, Greater London, W1D 6PU', 'locality': 'Soho', 'neighborhood': ['Soho'], 'post_town': 'London', 'postcode': 'W1D 6PU', 'region': 'Greater London'}",O'Neill's
348,4adcb6b2f964a520022f21e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.515128, 'longitude': -0.133094}, 'roof': {'latitude': 51.515128, 'longitude': -0.133094}}","{'address': '19 Carlisle St', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': '19 Carlisle St, London, Greater London, W1D 3BY', 'locality': 'London', 'neighborhood': ['Soho'], 'post_town': 'London', 'postcode': 'W1D 3BY', 'region': 'Greater London'}",The Toucan
349,4ac518bef964a52020a320e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.51399, 'longitude': -0.131954}, 'roof': {'latitude': 51.51399, 'longitude': -0.131954}}","{'address': '18 Bateman St', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '18 Bateman St, Soho, Greater London, W1D 3AJ', 'locality': 'Soho', 'neighborhood': ['Soho'], 'post_town': 'London', 'postcode': 'W1D 3AJ', 'region': 'Greater London'}",The Dog & Duck
350,4b38d411f964a520d85025e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.51179, 'longitude': -0.128071}, 'roof': {'latitude': 51.51179, 'longitude': -0.128071}}","{'address': '48 Charing Cross Rd', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '48 Charing Cross Rd, Leicester Square, Greater London, WC2H 0BS', 'locality': 'Leicester Square', 'neighborhood': ['Covent Garden'], 'post_town': 'London', 'postcode': 'WC2H 0BS', 'region': 'Greater London'}",The Porcupine
351,4ac518baf964a520d4a120e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}, {'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}]","{'main': {'latitude': 51.510909, 'longitude': -0.127233}, 'roof': {'latitude': 51.510909, 'longitude': -0.127233}}","{'address': ""90 Saint Martin's Lane"", 'admin_region': 'England', 'country': 'GB', 'cross_street': ""at St Martin's Ct"", 'formatted_address': ""90 Saint Martin's Lane (at St Martin's Ct), Covent Garden, Greater London, WC2N 4AP"", 'locality': 'London', 'neighborhood': ['Covent Garden'], 'post_town': 'London', 'postcode': 'WC2N 4AP', 'region': 'Greater London'}",The Salisbury Pub
352,4ac518c5f964a520c0a420e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.511036, 'longitude': -0.12798}, 'roof': {'latitude': 51.511036, 'longitude': -0.12798}}","{'address': ""26 Saint Martin's Ct"", 'admin_region': 'England', 'country': 'GB', 'formatted_address': ""26 Saint Martin's Ct, Leicester Square, Greater London, WC2N 4AL"", 'locality': 'Leicester Square', 'neighborhood': ['Covent Garden'], 'post_town': 'London', 'postcode': 'WC2N 4AL', 'region': 'Greater London'}",Round Table
353,4ae216c5f964a520978a21e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]","{'main': {'latitude': 51.513367, 'longitude': -0.130226}, 'roof': {'latitude': 51.513367, 'longitude': -0.130226}}","{'address': '29 Greek St', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': '29 Greek St, Soho, Greater London, W1D 5DH', 'locality': 'Soho', 'post_town': 'London', 'postcode': 'W1D 5DH', 'region': 'Greater London'}",Coach & Horses
354,4ac518bcf964a52086a220e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.511101, 'longitude': -0.132428}, 'roof': {'latitude': 51.511101, 'longitude': -0.132428}}","{'address': '28 Rupert St', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '28 Rupert St, London, Greater London, W1D 6DJ', 'locality': 'London', 'neighborhood': ['Soho'], 'post_town': 'London', 'postcode': 'W1D 6DJ', 'region': 'Greater London'}",The Blue Posts
355,4b0c2752f964a520f83723e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.512794, 'longitude': -0.123889}, 'roof': {'latitude': 51.512794, 'longitude': -0.123889}}","{'address': '24 James St', 'admin_region': 'England', 'country': 'GB', 'cross_street': 'Floral St', 'formatted_address': '24 James St (Floral St), London, Greater London, WC2E 8NS', 'locality': 'London', 'neighborhood': ['Covent Garden'], 'post_town': 'London', 'postcode': 'WC2E 8NS', 'region': 'Greater London'}",The White Lion
356,4afb51dff964a520e41c22e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.512965, 'longitude': -0.123693}, 'roof': {'latitude': 51.512965, 'longitude': -0.123693}}","{'address': '10 James St', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '10 James St, London, Greater London, WC2E 8BT', 'locality': 'London', 'neighborhood': ['Covent Garden'], 'post_town': 'London', 'postcode': 'WC2E 8BT', 'region': 'Greater London'}",The Nags Head
357,4ac518c3f964a5203ba420e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.513233, 'longitude': -0.136627}, 'roof': {'latitude': 51.513233, 'longitude': -0.136627}}","{'address': '39 Broadwick St', 'admin_region': 'England', 'country': 'GB', 'cross_street': 'Lexington St', 'formatted_address': '39 Broadwick St (Lexington St), Soho, Greater London, W1F 9QJ', 'locality': 'London', 'neighborhood': ['Soho'], 'post_town': 'London', 'postcode': 'W1F 9QJ', 'region': 'Greater London'}",The John Snow
358,4ac518bcf964a5208fa220e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.509578, 'longitude': -0.12676}, 'roof': {'latitude': 51.509578, 'longitude': -0.12676}}","{'address': ""29 St. Martin's Lane"", 'admin_region': 'England', 'country': 'GB', 'formatted_address': ""29 St. Martin's Lane, Charing Cross, Greater London, WC2N 4ER"", 'locality': 'Charing Cross', 'neighborhood': ['Covent Garden'], 'post_town': 'London', 'postcode': 'WC2N 4ER', 'region': 'Greater London'}",The Chandos
359,4ace44acf964a52080cf20e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]","{'main': {'latitude': 51.514916, 'longitude': -0.135329}, 'roof': {'latitude': 51.514916, 'longitude': -0.135329}}","{'address': ""1 D'Arblay St"", 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': ""1 D'Arblay St, Soho, Greater London, W1F 8DG"", 'locality': 'Soho', 'neighborhood': ['Soho'], 'post_town': 'London', 'postcode': 'W1F 8DG', 'region': 'Greater London'}",The George
