,fsq_id,name,address,locality,neighborhood,postcode,category,latitude,longitude,popularity,price,rating,distance_metro,distance_police,number_of_crimes
580,4aec9093f964a520cbc821e3,The Railway,Hackney Central,London,,,Pub,51.547131,-0.056633,0.3735794726517908,1.0,,87.65961525773835,247.0497637251589,203
581,4bf7ff0f5ec320a15add87d3,Top of the Morning,Greater London E3 2,Poplar,,E 3 2,Pub,51.539495,-0.02712,0.8863950871536336,1.0,,472.6944955059854,1333.130127644556,82
582,4aece786f964a5201ecc21e3,The Hobby Horse,281 Kingsland Rd,London,Bethnal Green,E2 8AS,Pub,51.53618625,-0.0770904855898123,0.542537775893319,1.0,,1325.6933003232116,165.45064217883282,193
583,50c3e545e4b069afe38e4806,The Paradise Inn,281 Kingsland Rd,,,,Pub,51.536127,-0.077448,0.1288760186561426,1.0,,1306.8314755127706,142.86277960525294,187
584,5aef5c0c012358002c4ea177,The High Cross,350 High Rd,Tottenham,South Tottenham,N17 9HT,Pub,51.589382,-0.070089,0.9901454191341948,1.0,7.9,712.4715374215997,164.52128135658012,188
585,4c8c0047cf3ea143bb46f151,The Volunteer,131 Chesnut Rd,London,Tottenham Hale,N17 9EU,Pub,51.59028,-0.064589,0.9873567824211053,1.0,,365.23504114804877,367.83113597219494,181
586,4b7fe3a4f964a520ab4230e3,The Prince Arthur,158 Broad Lane,Tottenham,South Tottenham,N15 4QJ,Pub,51.584735,-0.064122,0.9381328015431856,1.0,,548.6893775626809,786.4295780238382,134
587,4c41f6bbd691c9b6c4908d0a,The Swan,46 Hammersmith Broadway,Hammersmith,Hammersmith,W6 0DZ,Pub,51.49309,-0.224951,0.9780450188937708,2.0,6.6,141.09825547062326,176.1218538307939,251
588,4b9425edf964a5203c6b34e3,The Old Suffolk Punch,80 Fulham Palace Rd,Hammersmith,Hammersmith,W6 9PL,Pub,51.488529,-0.222952,0.8820222624999418,1.0,7.0,422.5216113070556,678.9034840965384,166
589,4bc4abb074a9a593ff27d6f6,The Hammersmith Ram,81 King St,London,Hammersmith,W6 9HW,Pub,51.49245,-0.228177,0.9711864169862222,2.0,6.8,246.81740210315832,367.37847965330786,247
590,4ae49bbef964a520469c21e3,The Dartmouth Castle,26 Glenthorne Rd,Hammersmith,Hammersmith,W6 0LS,Pub,51.49455,-0.227271,0.9639597243512984,1.0,6.8,98.84789677150775,217.2163250344235,260
591,4bb9c73e53649c74a43948fb,The William Morris,2-4 King St,Hammersmith,Hammersmith,W6 0QA,Pub,51.493068,-0.225422,0.9899473956416194,1.0,6.3,130.38003369912005,191.2923677954333,267
592,60789c8da8476a03b3b1424d,Duke of Hammersmith,238 Shepherds Bush Rd,Hammersmith,Hammersmith Broadway,W6 7NL,Pub,51.494223,-0.224066,0.9683768130798012,1.0,,131.51221400301395,41.0792241085543,242
593,4b54f18ff964a52068d427e3,Duke of Cornwall,48 Fulham Palace Rd,Hammersmith,Hammersmith,W6 9PH,Pub,51.490441,-0.223717,0.9612409782826472,1.0,5.2,218.72456268140454,462.250792847236,252
594,4bcb06a868f976b0d0406083,Young's Pub,,Hammersmith,,W 6 9,Pub,51.492259,-0.227652,0.1145391177936921,1.0,,244.50082265219223,355.6691304657765,254
595,4ac518bdf964a520c6a220e3,The Oxford & Cambridge,70 Hammersmith Bridge Rd,London,Hammersmith,W6 9DB,Pub,51.490326,-0.228456,0.8647336467540455,1.0,,448.93585642094473,560.6584140643521,218
596,4bc768deaf07a59365217f2d,The Dove Tavern,,Hammersmith,,,Pub,51.490443,-0.217947,0.8766593203833735,1.0,,250.3802100488779,629.3731707135589,169
597,4ac518baf964a520dea120e3,The Flask,14 Flask Walk,London,Hampstead,NW3 1HE,Pub,51.556631,-0.177141,0.9649148964919556,1.0,8.1,96.76161196013584,1602.7817911731133,32
598,4ad0b80df964a5205ad920e3,Duke of Hamilton,23-25 New End,Hampstead,Hampstead,NW3 1JD,Pub,51.55889,-0.177418,0.9866415681596862,1.0,7.6,281.6231315785143,1853.7372496626238,25
599,4b6dc93af964a520b88f2ce3,King William Iv,77 Hampstead High St,Hampstead,Hampstead,NW3 1RE,Pub,51.555617,-0.17684,0.957296816248177,1.0,5.9,148.01894857826184,1488.1351126046554,36
600,589128c79398ab2b1e513020,The Dodo Micropub,52 Boston Rd,London,,W7 3TR,Pub,51.506847,-0.337546,0.9610569329189594,1.0,8.4,1521.5800943813772,1963.4817605827805,100
601,4bb49739f038a5936a2cdaf0,The Viaduct,221 Uxbridge Rd,London,Hanwell,W7 3TD,Pub,51.508424,-0.341908,0.97036170738185,1.0,6.3,1839.854284564368,2214.5325711069345,86
602,5349a45d11d209ad8f62d666,The Village Inn,66 Boston Rd,London,Hanwell,W7 2ET,Pub,51.505837,-0.337148,0.8577725385679873,1.0,,1412.9064463610232,1973.9634197661105,93
603,4ac518c7f964a52060a520e3,Grand Junction Arms,Acton Lane,London,Willesden,NW10 7AD,Pub,51.53439,-0.260489,0.9713890998550934,1.0,8.1,289.148378430772,3044.1419831238013,35
604,4b00460bf964a520373c22e3,The Salisbury Hotel,"1 Grand Parade, Green Lanes",Harringay,Harringay,N4 1JX,Hotel Bar,51.58205,-0.099412,0.985301997474618,1.0,8.1,952.7915094850715,1173.4569022870296,130
605,4b3a7478f964a520be6725e3,The Old Ale Emporium,405 Green Lanes,Harringay,Harringay,N4 1EU,Pub,51.578009,-0.099125,0.9781358767315408,1.0,7.0,875.1952696497441,1368.4271415943597,139
606,4adb4baef964a520a82521e3,The Greyhound,Church End,Hendon,Hendon,NW4 4JT,Pub,51.591184,-0.227316,0.9130537086305628,1.0,7.0,860.585772899934,1328.586349200528,54
607,4ee61a462da504839760f8a2,The Claddagh Ring,10 Church Rd,Hendon,Hendon,NW4 4EA,Arts and Entertainment,51.590108,-0.226043,0.9872519464544476,1.0,6.6,739.9902085735189,1454.4324595795688,67
608,4caf7c44c5e6a1cd0f30cdf6,The Commercial,210-212 Railton Rd,Herne Hill,Herne Hill,SE24 0JT,Pub,51.453017,-0.102646,0.9404718084437216,2.0,7.6,1367.3594100464002,1838.1122734858623,35
609,4ac518d1f964a520c8a620e3,Florence Brixton,131 Dulwich Rd,Herne Hill,Herne Hill,SE24 0NG,Pub,51.452674,-0.103037,0.9605490609027076,2.0,7.1,1379.641624091378,1870.7733547321864,33
610,4b379252f964a5205d4225e3,The Prince Regent,69 Dulwich Rd,London,Dulwich,SE24 0NJ,Pub,51.45381,-0.106555,0.9700937932448362,2.0,7.2,1134.7028970805102,2097.079567229338,56
611,5225c44611d2397c9c3b6e50,The Royal Oak,320 Hale End Rd,Essex,Woodford Green,IG8 9LN,Pub,51.604171,0.002867,0.955407439160194,1.0,7.4,2108.3400468831264,2929.865902361973,51
612,4c8e8d931992a1cdf0b1defb,County Arms,420 Hale End Rd,Chingford,Chingford,E4 9PB,Pub,51.607365,0.000602,0.9248675572287892,1.0,6.0,2263.2250419921434,2671.4880732475717,47
613,5eb1be75fe7d7e0008407d58,The Stag & Lantern,11-12 The Broadway,London,,E4 9LQ,Pub,51.607349,-0.000967,0.9779495016797052,1.0,,2371.1517374974947,2667.727648644303,61
614,4bf015fb3a002d7f92a485a4,The Compton Arms,4 Compton Ave,Islington,Islington,N1 2XD,Pub,51.543642,-0.10228,0.9522087773330662,1.0,8.3,393.4276103036475,238.67847190971904,178
615,55a3f8f3498edb7211af6ebf,Brewhouse & Kitchen,2a Corsica St,London,Islington,N5 1JJ,Arts and Entertainment,51.546265,-0.101691,0.9726750877127588,1.0,7.6,426.1930504692419,161.1476800932669,129
616,4ad3c191f964a52027e620e3,The Duchess of Kent,441 Liverpool Rd,Islington,Islington,N7 8PR,Pub,51.546214,-0.108686,0.9659352999007552,1.0,7.9,155.33290959004847,273.91512412407985,173
617,4f356c80e4b093c6b4b27d9c,The Lamb,54 Holloway Rd,London,Holloway,N7 8JL,Pub,51.548675,-0.106913,0.964220649423868,1.0,7.4,408.5797294092989,183.99453600614706,149
618,4ae30b33f964a520199021e3,Hen and Chickens Theatre,109 St Pauls Rd,London,Islington,N1 2NA,Music Venue,51.545987,-0.101861,0.961835048760373,1.0,5.6,405.83165009256015,151.2721506780706,119
619,4bba30177421a593bb80c340,The Alwyne Castle,83 St. Pauls Rd,London,Islington,N1 2LY,Pub,51.546565,-0.098668,0.9739028333667256,2.0,6.1,245.41248599283583,172.3206020990393,123
620,4b181b1bf964a520fecc23e3,The White Swan,255-256 Upper St,Islington,Islington,N1 1RY,Pub,51.545644,-0.103444,0.9869094822966996,1.0,5.4,290.27699487919875,230.57944651388064,149
621,4f2975e2e4b062eef179f606,Hope & Anchor,207 Upper St,Islington,Islington,N1 1RL,Music Venue,51.543317,-0.103487,0.9625362848929042,1.0,5.5,337.1084588744461,323.150501279709,175
622,4b6edfe6f964a52075ce2ce3,The Bailey,81 Holloway Rd,London,Holloway,N7 8LT,Pub,51.547687,-0.106048,0.5723764216921923,1.0,,313.539824147463,65.79649259742622,146
623,4b6c8a81f964a520cb412ce3,The Woodbine,Highbury Rd,Islington,,N5 2LL,Pub,51.548882,-0.10358,0.5595118837392427,1.0,,507.37401319407,199.75269983920245,120
624,4d658e067f84f04d486602b5,The Wig & Gown,97-99 Holloway Rd,Islington,Holloway,N7 8LT,Arts and Entertainment,51.547991,-0.106505,0.3277405286528345,1.0,,337.73414406967134,110.72874853198307,141
625,4e581316ae60dbf65b49685b,The Bull,13 North Hill,London,Highgate,N6 4AB,Beer Bar,51.575528,-0.150885,0.9458207724314024,2.0,8.5,415.1359596775352,1712.206574988364,23
626,4ad103b6f964a520f2db20e3,The Wrestlers,98 North Rd,London,Highgate,N6 4AA,Pub,51.574977,-0.149937,0.971955214075044,1.0,8.0,393.6413721520911,1782.7157776489605,21
627,4be990446295c9b6d05b8508,The Victoria,28 North Hill,Highgate,Highgate,N6 4QA,Pub,51.577055,-0.151791,0.8661477674598478,1.0,6.9,433.04487699044427,1535.9655608968571,35
628,4adba221f964a520942921e3,Prince of Wales,53 Highgate High St,London,Highgate,N6 5JX,Pub,51.570868,-0.14877,0.9542891888491808,1.0,6.3,740.9528736013693,1747.4836732470415,22
629,4ac518c3f964a52043a420e3,Cittie of Yorke,22 High Holborn,Holborn,Holborn,WC1V 6BN,Pub,51.518437,-0.112948,0.9890388172639212,1.0,8.5,124.70260531175461,416.6320581239547,158
630,5877d81176f2ca58273d8de9,The Pregnant Man,40 Chancery Lane,London,,WC2A 1JA,Pub,51.516735,-0.112335,0.9482809231156316,1.0,7.4,198.42566702543633,382.30769803211973,115
631,4ac518c3f964a52035a420e3,The Knights Templar,95 Chancery Lane,London,Holborn,WC2A 1DT,Pub,51.515349,-0.111896,0.9832751687859064,2.0,7.5,338.7642580818167,270.13343343197147,102
632,4ad62398f964a5204c0521e3,The Perseverance,63 Lambs Conduit St,London,Bloomsbury,WC1N 3NB,Pub,51.522165,-0.118924,0.9627040224395562,1.0,7.2,393.1539275456339,178.50961535233114,163
633,4ac518c0f964a52095a320e3,The White Swan Pub & Dining Room,108 Fetter Lane,London,,EC4A 1ES,Pub,51.516241,-0.108972,0.92333695211559,1.0,7.1,279.69616893546856,437.3558357966149,111
634,4ad7563af964a5209e0921e3,Duke of York,7 Roger St,Bloomsbury,Holborn,WC1N 2PB,Pub,51.522714,-0.116391,0.9399755848682096,1.0,6.8,552.8184338505423,234.39827287329203,148
635,4bbe1f3cb42aef3b02724bc3,Penderel's Oak,283-288 High Holborn,Holborn and Covent Garden,Holborn,WC1V 7HP,Pub,51.517995,-0.115506,0.9938612717301664,1.0,6.5,304.1248341123581,342.17533365939977,172
636,4b841a82f964a520f02031e3,The Enterprise,38 Red Lion St,London,Holborn,WC1R 4PN,Pub,51.520232,-0.117443,0.9479268105171442,1.0,6.6,408.3262431140864,60.990353367203085,180
637,4ba12e03f964a520739f37e3,The Old Red Lion,72 High Holborn,London,Holborn,WC1V 6LS,Pub,51.518097,-0.116818,0.9679504801487272,1.0,6.3,280.5858072946009,302.14162284765297,196
638,4bb4d383aaf4ef3bfe3b5156,Old Nick,20-22 Sandland St,Holborn,Holborn,WC1R 4PZ,Pub,51.519103,-0.116115,0.9535716448996138,2.0,5.5,353.33363080154606,213.55550826770903,172
639,5ca3889ff05ca8002dc294c3,Green King,,London,,WC1V 6QS,Pub,51.518174,-0.116313,0.8566216726229027,1.0,,316.1465077185826,302.70276545791467,189
640,4b182dd6f964a52069ce23e3,The Rugby Tavern,19 Great James St,Bloomsbury,Bloomsbury,WC1N 3ES,Pub,51.521858,-0.11737,0.9629952334580492,1.0,5.6,505.95964724090896,123.62475740710536,162
641,4aeb22aaf964a520d5be21e3,The Dolphin Tavern,44 Red Lion St,London,Holborn,WC1R 4PF,Pub,51.520009,-0.117579,0.8838207817501549,1.0,5.4,382.3240700177609,83.96629201076598,181
642,4c23904efbe5c9b60ca49b21,The Blue Anchor,Rolls Passage,London,The City,EC4A 1HL,Pub,51.516188,-0.111294,0.7537100283756016,1.0,,241.72116414055162,367.8397389158681,87
643,4c780417566db60c932e400e,The Castle,100 Holland Park Ave,London,Notting Hill,W11 4UA,Pub,51.506922,-0.207043,0.950454522157664,1.0,7.1,109.8322472970026,327.46944013154024,49
644,4b659b1cf964a52028f62ae3,The Swimmer at the Grafton Arms,13 Eburne Rd,Holloway,Holloway,N7 6AR,Pub,51.559508,-0.119472,0.9628135177825096,2.0,8.5,868.2999169180686,1009.9632539978421,206
645,4ba4f3b0f964a520aac738e3,The Tollington,115 Hornsey Rd,Holloway,Holloway,N7 6DN,Pub,51.557544,-0.112785,0.9871377917351984,1.0,7.5,506.5995395363846,912.5369960821217,212
646,4c87ab30821e9eb020cd8d89,The Coronet,338-346 Holloway Rd,Holloway,Holloway,N7 6NJ,Pub,51.555575,-0.115634,0.9844982550635772,1.0,6.4,356.9452660097356,1159.7768417184218,198
647,4b1ee4aef964a5202a2124e3,El Comandante,Lowman Rd,London,,N7 6ET,Pub,51.555444,-0.112598,0.938400715680199,1.0,6.4,283.16000975208823,1029.7747647522651,184
648,4d8277e19b7ab1f7ec235441,Hercules Tavern,504 Holloway Rd,Islington,,N7 6JA2,Pub,51.558861,-0.120599,0.8888412597089753,1.0,,855.3166241217405,1115.8035249167249,202
649,4c9def8c8afca0935a63fb15,The Prince Edward,38 Parkhurst Rd,Holloway,Holloway,N7 0SF,Pub,51.555345,-0.121823,0.9646330042260542,1.0,5.6,681.7710985859183,1155.4394540735661,145
650,4cbdddc14495721ea9e4617a,Che Guevara Pub,,,,,Pub,51.555704,-0.112806,0.8688525353996114,1.0,,311.79618681255334,1062.0133346937566,187
651,59f6041f1ffed71a14408cfd,The Spread Eagle,Homerton High St,London,Wick,E9 6AS,Pub,51.54861,-0.040705,0.9661053671355552,1.0,8.4,242.23237897878067,1213.6665868767245,294
652,4c549f54fd2ea593b533612a,The Adam & Eve,155 Homerton High St,London,Homerton,E9 6AS,Beer Bar,51.548897,-0.040347,0.9864295665382232,2.0,8.3,282.2561492682415,1247.8949481075995,294
653,5228cabd11d2164a106f3cad,The Plough,23-25 Homerton High St,London,Homerton,E9 6JP,Beer Bar,51.548187,-0.047651,0.9683465271338778,1.0,8.1,328.7313858461523,754.6460494150218,272
654,50145489e4b034c3e02b525b,The Prince Edward,97 Wick Rd,London,Homerton,E9 5AB,Pub,51.54542,-0.041918,0.9389155767608948,1.0,,207.6732677961817,1060.5383109886718,249
655,4b520317f964a5203f6127e3,Three Compasses,62 High St,Hornsey,Hornsey,N8 7NX,Pub,51.58744,-0.118687,0.9734135988556571,1.0,7.1,1124.45387134737,357.5994937716102,149
656,4c8548d2d8086dcb638f9052,The Hornsey Tavern,26 High St,Hornsey,Hornsey,N8 7PB,Pub,51.5872,-0.120392,0.9300557727342618,1.0,,1245.0028681992194,416.0891800907344,150
657,4bbb82e4ed7776b014893e51,The Hope & Anchor,128 Tottenham Lane,Hornsey,Hornsey,N8 7EL,Pub,51.583909,-0.116711,0.9572199365392948,1.0,,1180.4566821835447,38.94769215707462,117
658,4ad3b332f964a520b9e520e3,The George & Vulture,63 Pitfield St,London,Shoreditch,N1 6BU,Pub,51.52908,-0.083756,0.9757526057561936,2.0,8.5,414.03669685165835,874.2014826902289,392
659,4c54a2bc479fc9287c0f7893,The Lion & Lamb,Fanshaw St,Hackney,Shoreditch,N1 6LG,Pub,51.529453,-0.081514,0.9768731857553548,1.0,8.6,551.82131187482,793.2378167725632,371
660,4adf7396f964a520af7a21e3,Howl at the Moon,178 Hoxton St,Hoxton,Shoreditch,N1 5LH,Music Venue,51.533098,-0.079843,0.9754963400599196,2.0,8.4,934.362318142685,375.87875884871653,165
661,4cda69413f6a8cfa752ae4ea,The Commissary,49-50 Eagle Wharf Rd,London,Islington,N1 7ED,Pub,51.533867,-0.092566,0.8986841921340409,1.0,6.5,923.54365199706,952.9415320686674,136
662,4cd06b889d87224bf314553b,Beehive,36 New North Rd,London,Islington,N1 6TE,Pub,51.531825,-0.086389,0.9087857199435284,1.0,5.4,632.4682368184937,705.5158395449816,178
663,4b59e8faf964a52029a028e3,Duke of Wellington,71 Nile St,London,Islington,N1 7RD,Pub,51.52948,-0.088001,0.9330377735636308,1.0,,368.5124859484236,977.0852954563841,302
664,4ad3b393f964a520bde520e3,The Marie Lloyd,24 Chart St,London,Shoreditch,N1 6DD,Pub,51.528129,-0.085617,0.9254010558146688,1.0,,253.21296622252345,1021.0926799033084,373
665,4b8995fef964a520fd4332e3,The Mids,,Richmond,,NW4 4PN,Pub,51.580714,-0.237253,0.9656277810652266,1.0,,801.3661976970388,1712.6522200518327,54
666,5841b6844988da2d6312d04c,The Bill Murray,,London,Islington,N1 8NQ,Comedy Club,51.536282,-0.098883,0.9670116158251056,1.0,8.9,634.2710883840958,879.4101278791029,182
667,4ce30359fd6859418330da4e,King ' S Head Theatre Pub,115 Upper St,London,Islington,N1 1QN,Music Venue,51.538329,-0.102583,0.9748393680021992,1.0,8.1,681.906363931731,761.101267756832,207
668,4ad8723af964a520721121e3,Myddleton Arms,52 Canonbury Rd,London,Islington,N1 2HS,Pub,51.541745,-0.097663,0.9422959542635624,1.0,9.0,725.9531884056057,423.2638436891445,177
669,50afbdbce4b0b7c94a7befbe,The Taproom,163 Upper St,Islington,Islington,N1 1US,Pub,51.540802,-0.10291,0.8820432296932733,1.0,8.0,567.1137350894418,534.6877184324263,194
670,4ac518b9f964a520bea120e3,Duke of Cambridge,,London,Islington,N1 8JT,Pub,51.534455,-0.09862,0.9632351913372876,2.0,8.2,540.1672819678066,860.0834981306588,182
671,4b439995f964a5200ce425e3,The Regent,201 Liverpool Rd,Islington,Islington,N1 1LX,Beer Bar,51.538994,-0.106943,0.945249998835156,1.0,8.0,671.2486649019324,628.9761901782207,189
672,4b23ae02f964a520fd5724e3,The Bull,100 Upper St,Islington,Islington,N1 0NP,Pub,51.537328,-0.103193,0.962624813042526,1.0,6.3,562.9417387606185,659.9438652438272,229
673,4c45e9e0f9652d7f3891132b,Wenlock and Essex,18-26 Essex Rd,Islington,Islington,N1 8LN,Beer Bar,51.536666,-0.101122,0.950953075421324,2.0,6.1,561.9249960692927,749.1597329206365,209
674,5e96fc82e033e10008b2afd0,The Alpaca,84-86 Essex Rd,Islington,,N1 8LU,Pub,51.538391,-0.098881,0.9857027038360644,1.0,,808.1422621166765,767.7934336644546,220
675,54f01eff498e26eb40481a4f,The King's,Essex Rd,Islington,Islington,,Pub,51.537718,-0.100573,0.9022625931292836,1.0,,680.4410023931914,836.2413363063088,232
676,5c48fb9e121384002c7d0611,The Foxglove,209-211 Liverpool Rd,London,,N1 1LX,Pub,51.539101,-0.106969,0.9535693152114658,1.0,6.3,659.265837946375,638.8368008036285,181
677,50ca1380e4b008ce06379bfe,Real Ales Taproom,163 Upper St,London,,N1 1RE,Pub,51.537991,-0.102881,0.4048671844786857,1.0,,639.7031644723712,721.3562161085033,217
678,4cb3436e0cdc721e1a4b224f,The Green Man,144a Essex Rd,London,Islington,N1 8LX,Pub,51.539427,-0.097517,0.944450915800411,1.0,,930.2285275667558,671.1593256085788,206
679,4b5c84e2f964a520013429e3,The Florence,50 Florence St,Islington,Islington,N1 2DU,Pub,51.540789,-0.102002,0.915392715531099,1.0,5.6,605.7695234727352,515.8490618425511,190
680,4ad8e3ddf964a520b61521e3,Zenith Bar,125 Packington St,London,Islington,N1 7EA,Night Club,51.535902,-0.096549,0.4240871116992279,1.0,,741.0446946584765,1024.8962620863763,168
681,4d15141525cda1436bfc66d6,The Duchess of Kent,72 Prebend St,Islington,Islington,N1 8PR,Pub,51.53761,-0.093493,0.9422610089413432,1.0,,1021.0361250108285,962.729334664168,175
682,4ccb1efc566aa093cbcf18fd,The Old Red Lion,42 Kennington Park Rd,Kennington,Kennington,SE11 4RS,Pub,51.489365,-0.105265,0.9882164373476966,2.0,9.0,132.97640979850706,550.8490045129727,146
683,4add2c79f964a520726421e3,Prince of Wales,48 Cleaver Square,Kennington,Kennington,SE11 4EA,Pub,51.488117,-0.108861,0.9398893864067356,1.0,7.4,207.4732639143793,811.5557582795157,132
684,4be06927652b0f47a8597211,The Tommyfield,185 Kennington Lane,London,Kennington,SE11 4EZ,Pub,51.488736,-0.110681,0.9691642476738064,1.0,7.0,337.82271009882925,695.1054011549139,142
685,4b7744dbf964a520668d2ee3,The Kings Arms,98 Kennington Lane,London,Kennington,SE11 4XD,Pub,51.489992,-0.108087,0.9506781722198666,1.0,6.7,248.89501693670198,749.6034233660504,131
686,4d00048dba1da1cdcf4b8628,Masons Arms Kensal Green,665 Harrow Rd,Kensal Green,Kensal Green,NW10 5NU,Beer Bar,51.530034,-0.22656,0.9154905624333128,1.0,6.9,171.78104036694324,1572.1605912842676,71
687,4afb22faf964a520721b22e3,William IV,786 Harrow Rd,London,Kensal Green,NW10 5JX,Pub,51.528899,-0.218451,0.939032061168292,1.0,6.5,444.0355156408301,1126.7818797816958,76
688,4ac518bef964a520eca220e3,Warwick Arms,160 Warwick Rd,Kensington,West Kensington,W14 8PS,Pub,51.495253,-0.203128,0.9845332003857964,1.0,7.3,459.1923127086264,204.75401506179014,142
689,4b5b58d0f964a52080f628e3,Princess Victoria,25 Earls Ct Rd,Kensington,Kensington,W8 6EB,Pub,51.498206,-0.197857,0.9299136617572372,1.0,6.5,449.27462678381477,96.08813508890101,111
690,4b896c38f964a520d53432e3,The Hansom Cab,84-86 Earls Ct Rd,London,Kensington,W8 6EG,Pub,51.496289,-0.197188,0.9016405663937824,1.0,6.5,561.7660594249538,125.28837807095782,168
691,4ac518c3f964a52047a420e3,The Pineapple,51 Leverton St,Kentish Town,Kentish Town,NW5 2NX,Pub,51.553066,-0.139617,0.9752051290414264,2.0,8.5,298.7808032756864,393.65097032686276,150
692,4dc03e7c6a23e5a549e75316,The Lion and Unicorn,42-44 Gaisford St,Kentish Town,Kentish Town,NW5 2ED,Beer Garden,51.548005,-0.139121,0.9647098839349364,1.0,8.3,293.2440719870276,246.03537389599813,126
693,4b4613a0f964a520951526e3,Assembly House,292-294 Kentish Town Rd,Kentish Town,Kentish Town,NW5 2TG,Pub,51.551025,-0.140492,0.9626970333751124,2.0,7.4,64.01940165622042,197.74675199730117,125
694,5bf84ef679f6c7002cc268f8,Lady Hamilton,289-291 Kentish Town Rd,London,Kentish Town,NW5 2JS,Pub,51.548992,-0.141179,0.9568914505104348,1.0,5.9,166.9854391444973,67.29350111321908,122
695,4bdda1ac0ee3a59398fd2db0,O'Reillys,289-291 Kentish Town Rd,London,Kentish Town,NW5 2JS,Pub,51.549043,-0.141239,0.3737262430051113,1.0,,162.4011832859049,60.29419235109704,131
696,4ba63f73f964a520ed3e39e3,George IV,89 Holmes Rd,Kentish Town,Kentish Town,NW5 3AU,Pub,51.548826,-0.145954,0.5766444103792266,1.0,5.5,141.81832538966526,276.4368098665677,162
697,4f634969e4b0ce431bfee234,The Parcel Yard,"Shared Service Yard, Goods Way",,,N1C 4AH,Arts and Entertainment,51.532327,-0.123734,0.997656333723168,3.0,7.5,196.17064792255746,722.6459700467399,195
698,4c17ab5df1c976b06a89a272,The Fellow,24 York Way,London,Islington,N1 9AA,Beer Bar,51.531366,-0.122304,0.9842210221739718,2.0,7.5,143.4792245360398,639.3982119197452,231
699,4acf1fc1f964a52079d220e3,King Charles I,55-57 Northdown St,Islington,Islington,N1 9BL,Pub,51.532454,-0.11981,0.9752750196858648,1.0,7.8,189.0091023097996,629.5911384164834,251
700,5669fc32498e5448d5cb16a2,The Scottish Stores,2-4 Caledonian Rd,London,Islington,N1 9DU,Dive Bar,51.531003,-0.120784,0.9844889363109854,1.0,7.2,32.79876348976003,642.5058929659061,255
701,4baa192ef964a5208d4a3ae3,The Lucas Arms,245A Grays Inn Rd,London,Holborn,WC1X 8QY,Pub,51.528462,-0.119581,0.9510322848183542,1.0,7.3,266.6786110160908,476.8955379129745,287
702,4cff51b16923721e82bfbe3b,The Star of Kings,126 York Way,London,Islington,N1 0AX,Pub,51.536521,-0.121916,0.9898751753090332,1.0,7.0,644.2874162846863,805.9874218617031,108
703,5bb3a29b3ba767002cacd8c9,The Barrel Vault,Pancras Rd,London,Kings Cross,N1C 4QP,Beer Bar,51.533579,-0.1286177,0.9984344495645812,1.0,6.5,463.050722307061,815.4327755876594,147
704,4ad05c9ff964a520e3d720e3,Lincoln Lounge,52 York Way,London,Islington,N1 9AB,Pub,51.533047,-0.122197,0.9232647317830036,1.0,6.2,277.84623163810386,778.9800187984703,214
705,4b75adbaf964a5205d1c2ee3,Skinners Arms,114 Judd St,Euston,Bloomsbury,WC1H 9NT,Pub,51.528104,-0.125021,0.9616044096337264,1.0,6.5,283.33041353239344,247.0090723600387,262
706,4b57a91ef964a520493a28e3,Millers,19 Caledonian Rd,London,Islington,N1 9DX,Pub,51.531529,-0.121105,0.9787812003485212,1.0,5.8,93.20374463922626,685.6369806463237,251
707,4b59ed63f964a52089a128e3,McGlynns,1-5 Whidborne St,,,WC1H 8ET,Pub,51.528511,-0.123216,0.9662334999836922,1.0,6.3,235.12795102755115,319.6592154851886,245
708,4b914716f964a52061af33e3,O'Neill's,73-77 Euston Rd,London,Camden,NW1 2QS,Pub,51.528916,-0.126176,0.9850620395953796,2.0,6.0,238.1008943131495,345.5363708376095,280
709,57ffbab2d67ced195728de13,The Wine Stores,6-8 Caledonian Rd,London,,N1 9JY,Pub,51.53111,-0.120811,0.1346909202734122,1.0,5.5,42.974677152652106,652.2220054824617,255
710,536261e7498ef98a8c25b22b,Heineken pub,,,,,Pub,51.528961,-0.122851,0.3253805545589667,1.0,,195.49372804087534,375.6472089146114,262
711,4c3a1a0d3849c928fa62c2b1,The Dolphin,47 Tonbridge St,Euston,Bloomsbury,WC1H 9DW,Pub,51.52887,-0.12483,0.928033603421846,1.0,5.0,197.76102659031667,332.62263155285433,268
712,4b6b3692f964a520f3f92be3,The Thornhill Arms,148 Caledonian Rd,London,Islington,N1 9RD,Pub,51.534373,-0.116902,0.95725954123781,1.0,5.1,466.6248125058143,409.20835359265317,205
713,4c87ab49821e9eb039cd8d89,J J Moons,553 Kingsbury Rd,Kingsbury,Kingsbury,NW9 9EL,Pub,51.584604,-0.280033,0.99219088532809,1.0,5.7,95.2925328369254,208.55241704436074,64
714,4cf6644bc020b60caadb1f75,Hennessy's,,,,,Pub,51.585062,-0.27948,0.1954095824732901,1.0,,104.7531998472439,266.91932318891526,70
715,4c797b14df08a1cdcceada5d,Roisin Dubh,1 Fryent Way,London,Kingsbury,NW9 9ER,Pub,51.584564,-0.280883,0.0893132545277489,1.0,,148.91577789940663,155.50112169369388,63
716,4ac518bcf964a52088a220e3,The Bunch of Grapes,207 Brompton Rd,Knightsbridge,Knightsbridge,SW3 1LA,Pub,51.497592,-0.167005,0.9948071251182315,1.0,7.7,560.4994902518109,503.15185111411904,119
