,fsq_id,categories,geocodes,location,name
768,4c51c4cb94790f4725149ba1,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13025, 'name': 'Wine Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}}, {'id': 13352, 'name': 'Thai Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/thai_', 'suffix': '.png'}}]","{'main': {'latitude': 51.466873, 'longitude': -0.362218}, 'roof': {'latitude': 51.466873, 'longitude': -0.362218}}","{'address': '148 Hanworth Rd', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': '148 Hanworth Rd, Hounslow, Greater London, TW3 1UG', 'locality': 'Hounslow', 'neighborhood': ['Hounslow'], 'post_town': 'Hounslow', 'postcode': 'TW3 1UG', 'region': 'Greater London'}",The Sun
769,4dbf6b47fa8cc78a861259e8,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]","{'main': {'latitude': 51.466189, 'longitude': -0.362905}, 'roof': {'latitude': 51.466189, 'longitude': -0.362905}}","{'address': 'Bell Rd', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': 'Bell Rd, Hounslow, Greater London', 'locality': 'Hounslow', 'post_town': 'Hounslow', 'postcode': '', 'region': 'Greater London'}",Windmill Pub
770,4adc5b49f964a520d72b21e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]","{'main': {'latitude': 51.471524, 'longitude': -0.355659}, 'roof': {'latitude': 51.471524, 'longitude': -0.355659}}","{'address': '3 Kingsley Rd', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '3 Kingsley Rd, Hounslow, Greater London, TW3 1PA', 'locality': 'Hounslow', 'neighborhood': ['Lampton'], 'post_town': 'Hounslow', 'postcode': 'TW3 1PA', 'region': 'Greater London'}",Duke of Cambridge
771,52bf242d498e37ca4ad62210,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]","{'main': {'latitude': 51.464831, 'longitude': -0.364089}, 'roof': {'latitude': 51.464831, 'longitude': -0.364089}}","{'address': '236 Hanworth Rd', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': '236 Hanworth Rd, Hounslow, Greater London, TW3 3TU', 'locality': 'Hounslow', 'neighborhood': ['Hounslow'], 'post_town': 'Hounslow', 'postcode': 'TW3 3TU', 'region': 'Greater London'}",The Cross Lances
772,4d6e51bd30d5b1f78560c542,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.471497, 'longitude': -0.351737}, 'roof': {'latitude': 51.471497, 'longitude': -0.351737}}","{'address': '684 London Rd', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': '684 London Rd, Hounslow, Greater London, TW3 1PG', 'locality': 'Hounslow', 'neighborhood': ['Hounslow'], 'post_town': 'Hounslow', 'postcode': 'TW3 1PG', 'region': 'Greater London'}",Coach & Horses
773,4db2f2556a23c31a02f6562f,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]","{'main': {'latitude': 51.470823, 'longitude': -0.366796}, 'roof': {'latitude': 51.470823, 'longitude': -0.366796}}","{'address': 'Lampton Rd 55', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': 'Lampton Rd 55, London, TW3 1JG', 'locality': 'London', 'neighborhood': ['Hounslow'], 'post_town': 'Hounslow', 'postcode': 'TW3 1JG'}",The Bulstrode pub
774,4c80dd3cd6ebbfb716db3ea4,"[{'id': 10000, 'name': 'Arts and Entertainment', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}}, {'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13025, 'name': 'Wine Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}}]","{'main': {'latitude': 51.473873, 'longitude': -0.345176}, 'roof': {'latitude': 51.473873, 'longitude': -0.345176}}","{'address': '574 London Rd', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': '574 London Rd, London, Greater London, TW7 4EY', 'locality': 'London', 'neighborhood': ['Hounslow'], 'post_town': 'Isleworth', 'postcode': 'TW7 4EY', 'region': 'Greater London'}",The Milford Arms
775,5270282811d29c0754485186,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]","{'main': {'latitude': 51.478153, 'longitude': -0.373184}, 'roof': {'latitude': 51.478153, 'longitude': -0.373184}}","{'country': 'GB', 'cross_street': '', 'formatted_address': '', 'postcode': ''}",Robert Inn
776,4f1c2551e4b044fd363c902c,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]","{'main': {'latitude': 51.455617, 'longitude': -0.354079}, 'roof': {'latitude': 51.455617, 'longitude': -0.354079}}","{'address': '121 Kneller Rd', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': '121 Kneller Rd, Twickenham, TW2 7DY', 'locality': 'Twickenham', 'neighborhood': ['Whitton'], 'post_town': 'Twickenham', 'postcode': 'TW2 7DY'}",The White Hart Inn
777,4ae03d54f964a5205a7e21e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]","{'main': {'latitude': 51.454481, 'longitude': -0.358518}, 'roof': {'latitude': 51.454481, 'longitude': -0.358518}}","{'address': '54-56 Hounslow Rd', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': '54-56 Hounslow Rd, Whitton, Greater London, TW2 7EX', 'locality': 'Whitton', 'neighborhood': ['Whitton'], 'post_town': 'Twickenham', 'postcode': 'TW2 7EX', 'region': 'Greater London'}",The Prince Albert
